type,id,Version,TS,Lat,Lon,amenity,name,amenity_group,amend_tag,closure_tag,previous_name,pre_amenity_group
node,7395307593,1,2020-04-12 15:38:01+00:00,53.3739892,-2.1665261,place_of_worship,Bramall Hall Chapel,Other,,False,False,Other
node,6199279496,3,2020-04-12 12:10:50+00:00,53.472823700000006,-2.2969007,bar,The Botanist,Sustenance,False,False,False,Other
node,331271975,4,2020-04-12 09:29:56+00:00,53.483197100000005,-2.2553885,pub,Egerton Arms,Sustenance,False,False,False,Other
node,3592502714,3,2020-04-12 09:29:56+00:00,53.48470450000001,-2.2511472,cafe,The Archbridge Cafe,Sustenance,False,False,False,Other
node,6187632675,2,2020-04-11 18:39:12+00:00,53.41773570000001,-2.2305743,restaurant,Solita Bar & Grill,Sustenance,False,False,False,Other
node,7392857045,1,2020-04-11 17:01:55+00:00,53.4794743,-2.2868709,waste_basket,,Waste_Management,,False,False,Other
node,7392857046,1,2020-04-11 17:01:55+00:00,53.4794775,-2.2869097000000003,post_box,,Public_Service,,False,False,Other
node,1666715010,2,2020-04-11 16:58:31+00:00,53.47945,-2.2869761000000004,post_office,Post Office and Fazz News,Public_Service,False,False,False,Other
node,7392902451,1,2020-04-11 16:58:31+00:00,53.4794225,-2.2868682000000002,fast_food,Quays Cuisine,Sustenance,,False,False,Other
node,4804048553,5,2020-04-11 16:36:29+00:00,53.4831331,-2.2632522,restaurant,Vero Moderno,Sustenance,False,False,False,Other
node,5245307046,4,2020-04-11 16:36:29+00:00,53.483135600000004,-2.262999,bar,Le Cassi's,Sustenance,False,False,False,Other
node,7091790385,3,2020-04-11 15:59:11+00:00,53.4795811,-2.2627756000000003,pub,Middlewood locks beerhouse,Sustenance,False,False,False,Other
node,7091790385,2,2020-04-11 15:55:00+00:00,53.479562699999995,-2.2628306,pub,Middlewood locks beerhouse,Sustenance,True,False,Seven Bro7hers Beerhouse,Other
node,7392561830,1,2020-04-11 15:21:57+00:00,53.468633499999996,-2.2762111000000003,fast_food,Kettlebell Kitchen,Sustenance,,False,False,Other
node,307717489,4,2020-04-10 00:35:08+00:00,53.483316099999996,-2.334704,pub,The Eccles Cross,Sustenance,False,False,False,Other
node,307937768,3,2020-04-10 00:35:08+00:00,53.4834995,-2.3358773,pub,Old Bulls Head,Sustenance,False,False,False,Other
node,308055203,2,2020-04-10 00:35:08+00:00,53.483881499999995,-2.3353919,pub,The Grapes,Sustenance,False,False,False,Other
node,308338092,2,2020-04-10 00:35:08+00:00,53.4852316,-2.3345872,pub,The Top House,Sustenance,False,False,False,Other
node,696072950,3,2020-04-10 00:35:08+00:00,53.4989755,-2.3055325,pub,Red Lion,Sustenance,False,False,False,Other
node,696536590,2,2020-04-10 00:35:08+00:00,53.499846999999995,-2.307276,pub,The Wellington Hotel,Sustenance,True,False,Wellington,Other
node,752064034,2,2020-04-10 00:35:08+00:00,53.50050600000001,-2.307992,pub,Waggon and Horses,Sustenance,False,False,False,Other
node,1505739055,3,2020-04-10 00:35:08+00:00,53.4830794,-2.3385178,pharmacy,Cohens Chemist,Healthcare,False,False,False,Other
node,1979427822,4,2020-04-10 00:35:08+00:00,53.4894244,-2.3264515,fast_food,Greggs,Sustenance,False,False,False,Other
node,2042164475,4,2020-04-10 00:35:08+00:00,53.482434,-2.3301208,fast_food,Subway,Sustenance,False,False,False,Other
node,4713185975,4,2020-04-10 00:35:08+00:00,53.4888382,-2.3260325,fast_food,Captain Cod,Sustenance,False,False,False,Other
node,4722160713,3,2020-04-10 00:35:08+00:00,53.4832236,-2.334962,fast_food,Regent Fish Bar & Dining Room,Sustenance,False,False,False,Other
node,4722162919,2,2020-04-10 00:35:08+00:00,53.4832084,-2.3351195,cafe,King's Cafe,Sustenance,False,False,False,Other
node,1961623316,3,2020-04-09 16:57:34+00:00,53.48525550000001,-2.0441436,place_of_worship,Saint Paul's Parish Church,Other,True,False,St Paul's Parish Church,Other
node,286968082,4,2020-04-08 19:19:46+00:00,53.547374600000005,-2.0884476999999997,pub,Minders Arms,Sustenance,False,False,False,Other
node,373796399,3,2020-04-08 19:19:46+00:00,53.525797700000005,-2.3371545,pub,Robin Hood,Sustenance,False,False,False,Other
node,1407276582,4,2020-04-08 19:19:46+00:00,53.6070246,-2.1046437,pub,Waggon Inn,Sustenance,False,False,False,Other
node,5006522665,4,2020-04-08 19:19:46+00:00,53.518479299999996,-2.3595066000000005,pub,Morning Star,Sustenance,False,False,False,Other
node,5417457975,3,2020-04-08 19:19:46+00:00,53.515329599999994,-2.3462811,pub,Last Orders,Sustenance,False,False,False,Other
node,307776258,4,2020-04-08 19:11:34+00:00,53.5031044,-2.2547869,restaurant,Oriental Pearl,Sustenance,False,False,False,Other
node,543412748,4,2020-04-08 19:11:34+00:00,53.5012861,-2.2777618,pub,Racecourse Hotel,Sustenance,False,False,False,Other
node,811832417,3,2020-04-08 19:11:34+00:00,53.489551299999995,-2.2861472999999997,fast_food,Subway,Sustenance,False,False,False,Other
node,1359418285,6,2020-04-08 19:11:34+00:00,53.48369449999999,-2.2593556,pub,The New Oxford,Sustenance,False,False,False,Other
node,1771925447,3,2020-04-08 19:11:34+00:00,53.5062411,-2.2483138,pub,Duke of York,Sustenance,False,False,False,Other
node,2198101118,4,2020-04-08 19:11:34+00:00,53.4988637,-2.2726298,fuel,Texaco,Transportation,False,False,False,Other
node,2207129152,4,2020-04-08 19:11:34+00:00,53.48728199999999,-2.2511716,pub,Eagle Inn,Sustenance,False,False,False,Other
node,2712671431,3,2020-04-08 19:11:34+00:00,53.506946400000004,-2.2639772999999996,pub,Star Inn,Sustenance,False,False,False,Other
node,2773327612,5,2020-04-08 19:11:34+00:00,53.484938799999995,-2.2778685000000003,fast_food,L.A. Pizza,Sustenance,False,False,False,Other
node,3559681396,6,2020-04-08 19:11:34+00:00,53.474187699999995,-2.2876515,bar,Reflection Lounge,Sustenance,False,False,False,Other
node,3659125466,3,2020-04-08 19:11:34+00:00,53.484664699999996,-2.2495382,pub,The Black Lion,Sustenance,False,False,False,Other
node,4084861082,3,2020-04-08 19:11:34+00:00,53.4917223,-2.2607133999999998,pharmacy,Zemmel Chemist,Healthcare,False,False,False,Other
node,4084862860,3,2020-04-08 19:11:34+00:00,53.49167779999999,-2.2602198,pharmacy,K's Chemist,Healthcare,False,False,False,Other
node,4084874692,3,2020-04-08 19:11:34+00:00,53.4928873,-2.253686,pub,Palatine Inn,Sustenance,False,False,False,Other
node,4300054181,4,2020-04-08 19:11:34+00:00,53.473949399999995,-2.280533,fast_food,Food Station,Sustenance,False,False,False,Other
node,4722619179,3,2020-04-08 19:11:34+00:00,53.503321,-2.2492513,fast_food,Anderton's Fish & Chips,Sustenance,False,False,False,Other
node,4804048553,4,2020-04-08 19:11:34+00:00,53.4831331,-2.2632522,restaurant,Vero Moderno,Sustenance,False,False,False,Other
node,4804048554,3,2020-04-08 19:11:34+00:00,53.483442000000004,-2.2625852,cafe,GK Gallery & Tea Room,Sustenance,False,False,False,Other
node,5245307046,3,2020-04-08 19:11:34+00:00,53.483135600000004,-2.262999,bar,Le Cassi's,Sustenance,False,False,False,Other
node,5262416198,5,2020-04-08 19:11:34+00:00,53.483955,-2.2987702000000003,fast_food,How How,Sustenance,False,False,False,Other
node,5958044192,3,2020-04-08 19:11:34+00:00,53.489253399999996,-2.2867415,pharmacy,Boots,Healthcare,False,False,False,Other
node,5958044195,3,2020-04-08 19:11:34+00:00,53.489333200000004,-2.2877232000000003,cafe,Costa,Sustenance,False,False,False,Other
node,6096717473,3,2020-04-08 19:11:34+00:00,53.483926399999994,-2.298551,pub,Ashley Brook,Sustenance,False,False,False,Other
node,307776258,3,2020-04-08 14:39:26+00:00,53.5031044,-2.2547869,restaurant,Oriental Pearl,Sustenance,False,False,False,Other
node,373796399,2,2020-04-08 14:39:26+00:00,53.525797700000005,-2.3371545,pub,Robin Hood,Sustenance,False,False,False,Other
node,543412748,3,2020-04-08 14:39:26+00:00,53.5012861,-2.2777618,pub,Racecourse Hotel,Sustenance,False,False,False,Other
node,811832417,2,2020-04-08 14:39:26+00:00,53.489551299999995,-2.2861472999999997,fast_food,Subway,Sustenance,False,False,False,Other
node,1771925447,2,2020-04-08 14:39:26+00:00,53.5062411,-2.2483138,pub,Duke of York,Sustenance,False,False,False,Other
node,2198101118,3,2020-04-08 14:39:26+00:00,53.4988637,-2.2726298,fuel,Texaco,Transportation,False,False,False,Other
node,2207129152,3,2020-04-08 14:39:26+00:00,53.48728199999999,-2.2511716,pub,Eagle Inn,Sustenance,False,False,False,Other
node,2712671431,2,2020-04-08 14:39:26+00:00,53.506946400000004,-2.2639772999999996,pub,Star Inn,Sustenance,False,False,False,Other
node,4084861082,2,2020-04-08 14:39:26+00:00,53.4917223,-2.2607133999999998,pharmacy,Zemmel Chemist,Healthcare,False,False,False,Other
node,4084862860,2,2020-04-08 14:39:26+00:00,53.49167779999999,-2.2602198,pharmacy,K's Chemist,Healthcare,False,False,False,Other
node,4084874692,2,2020-04-08 14:39:26+00:00,53.4928873,-2.253686,pub,Palatine Inn,Sustenance,False,False,False,Other
node,4722619179,2,2020-04-08 14:39:26+00:00,53.503321,-2.2492513,fast_food,Anderton's Fish & Chips,Sustenance,False,False,False,Other
node,5006522665,3,2020-04-08 14:39:26+00:00,53.518479299999996,-2.3595066000000005,pub,Morning Star,Sustenance,False,False,False,Other
node,5417457975,2,2020-04-08 14:39:26+00:00,53.515329599999994,-2.3462811,pub,Last Orders,Sustenance,False,False,False,Other
node,5958044192,2,2020-04-08 14:39:26+00:00,53.489253399999996,-2.2867415,pharmacy,Boots,Healthcare,False,False,False,Other
node,5958044195,2,2020-04-08 14:39:26+00:00,53.489333200000004,-2.2877232000000003,cafe,Costa,Sustenance,False,False,False,Other
node,2773327612,4,2020-04-08 14:34:03+00:00,53.484938799999995,-2.2778685000000003,fast_food,L.A. Pizza,Sustenance,False,False,False,Other
node,5262416198,4,2020-04-08 14:34:03+00:00,53.483955,-2.2987702000000003,fast_food,How How,Sustenance,False,False,False,Other
node,6096717473,2,2020-04-08 14:34:03+00:00,53.483926399999994,-2.298551,pub,Ashley Brook,Sustenance,False,False,False,Other
node,331271975,3,2020-04-08 14:31:07+00:00,53.483197100000005,-2.2553885,pub,Egerton Arms,Sustenance,False,False,False,Other
node,331277232,4,2020-04-08 14:31:07+00:00,53.48411779999999,-2.2560104,pub,Kings Arms,Sustenance,False,False,False,Other
node,331277241,5,2020-04-08 14:31:07+00:00,53.483743999999994,-2.2549240000000004,pub,Salford Arms,Sustenance,False,False,False,Other
node,1359418285,5,2020-04-08 14:31:07+00:00,53.48369449999999,-2.2593556,pub,The New Oxford,Sustenance,False,False,False,Other
node,3592502714,2,2020-04-08 14:31:07+00:00,53.48470450000001,-2.2511472,cafe,The Archbridge Cafe,Sustenance,False,False,False,Other
node,3659125466,2,2020-04-08 14:31:07+00:00,53.484664699999996,-2.2495382,pub,The Black Lion,Sustenance,False,False,False,Other
node,4509203698,3,2020-04-08 14:31:07+00:00,53.4844649,-2.2507884999999996,fast_food,Goodfather Pizza,Sustenance,False,False,False,Other
node,4509203699,2,2020-04-08 14:31:07+00:00,53.4845032,-2.2505632,pub,Rovers Return,Sustenance,False,False,False,Other
node,4804048553,3,2020-04-08 14:31:07+00:00,53.4831331,-2.2632522,restaurant,Vero Moderno,Sustenance,False,False,False,Other
node,4804048554,2,2020-04-08 14:31:07+00:00,53.483442000000004,-2.2625852,cafe,GK Gallery & Tea Room,Sustenance,False,False,False,Other
node,5245307046,2,2020-04-08 14:31:07+00:00,53.483135600000004,-2.262999,bar,Le Cassi's,Sustenance,False,False,False,Other
node,7378983982,1,2020-04-08 06:58:39+00:00,53.475894200000006,-2.2944609000000002,post_box,,Public_Service,,False,False,Other
node,7376781153,1,2020-04-07 20:46:52+00:00,53.468219999999995,-2.2797355,bench,,Facilities,,False,False,Other
node,7376781154,1,2020-04-07 20:46:52+00:00,53.4718905,-2.2777265,bench,,Facilities,,False,False,Other
node,7376781157,1,2020-04-07 20:46:52+00:00,53.46821920000001,-2.2798052,waste_basket,,Waste_Management,,False,False,Other
node,7376781158,1,2020-04-07 20:46:52+00:00,53.468271900000005,-2.2803657999999998,waste_basket,,Waste_Management,,False,False,Other
node,3559681396,5,2020-04-07 20:29:00+00:00,53.474187699999995,-2.2876515,bar,Reflection Lounge,Sustenance,False,False,False,Other
node,4300054181,3,2020-04-07 20:29:00+00:00,53.473949399999995,-2.280533,fast_food,Food Station,Sustenance,False,False,False,Other
node,4713522112,4,2020-04-07 20:29:00+00:00,53.47313270000001,-2.3011292,cafe,Grindsmith,Sustenance,False,False,False,Other
node,7375055243,1,2020-04-07 10:36:30+00:00,53.4777435,-2.2790687000000003,post_box,,Public_Service,,False,False,Other
node,7375030601,1,2020-04-07 10:29:19+00:00,53.4766373,-2.2835825,post_box,,Public_Service,,False,False,Other
node,7374997382,1,2020-04-07 10:25:52+00:00,53.4743924,-2.2773886,post_box,,Public_Service,,False,False,Other
node,7374978757,1,2020-04-07 10:21:53+00:00,53.4695093,-2.2841107000000003,post_box,,Public_Service,,False,False,Other
node,7374958466,1,2020-04-07 10:16:50+00:00,53.4706755,-2.2804732999999997,post_box,,Public_Service,,False,False,Other
node,7374879054,1,2020-04-07 10:03:46+00:00,53.4709214,-2.273614,post_box,,Public_Service,,False,False,Other
node,7140873394,2,2020-04-07 03:42:48+00:00,53.483829899999996,-2.2254012999999997,pub,CASK,Sustenance,False,False,False,Other
node,7373590237,1,2020-04-06 21:46:38+00:00,53.4769747,-2.2677856,pharmacy,Lloyds Pharmacy,Healthcare,,False,False,Other
node,2374836428,5,2020-04-06 21:18:42+00:00,53.472327299999996,-2.3000894,cafe,Costa,Sustenance,False,False,False,Other
node,2407159423,7,2020-04-06 21:18:42+00:00,53.4728052,-2.2973466,restaurant,Prezzo,Sustenance,False,False,False,Other
node,2407160060,6,2020-04-06 21:18:42+00:00,53.4728225,-2.297157,restaurant,Wagamama,Sustenance,False,False,False,Other
node,2407163058,3,2020-04-06 21:18:42+00:00,53.4725577,-2.2991711,cafe,Penelope's Deli,Sustenance,False,False,False,Other
node,2588521449,7,2020-04-06 21:18:42+00:00,53.472803000000006,-2.297846,pub,The Dock Yard,Sustenance,True,False,The DOCKYard,Other
node,4317262818,4,2020-04-06 21:18:42+00:00,53.4728022,-2.2967592999999997,fast_food,Pret A Manger,Sustenance,False,False,False,Other
node,6199279496,2,2020-04-06 21:18:42+00:00,53.472823700000006,-2.2969007,bar,The Botanist,Sustenance,False,False,False,Other
node,811925009,6,2020-04-06 20:59:16+00:00,53.4704545,-2.2927809,cinema,Vue,Entertainment_Arts_Culture,False,False,False,Other
node,1116249157,9,2020-04-06 20:59:16+00:00,53.4704525,-2.2942522999999997,restaurant,The Real China,Sustenance,False,False,False,Other
node,1750118428,8,2020-04-06 20:59:16+00:00,53.470507999999995,-2.2940381000000003,restaurant,Café Rouge,Sustenance,True,False,Cafe Rouge,Other
node,1750118429,4,2020-04-06 20:59:16+00:00,53.4709152,-2.2940878,restaurant,Harvester,Sustenance,False,False,False,Other
node,1750118430,4,2020-04-06 20:59:16+00:00,53.471014600000004,-2.2943466,bar,Lime,Sustenance,False,False,False,Other
node,2415190392,4,2020-04-06 20:59:16+00:00,53.470409100000005,-2.2944407000000004,restaurant,PizzaExpress,Sustenance,True,restaurant,Pizza Express,Sustenance
node,2415190716,4,2020-04-06 20:59:16+00:00,53.47054,-2.2938425,restaurant,Bella Italia,Sustenance,False,False,False,Other
node,2605915731,7,2020-04-06 20:59:16+00:00,53.4712926,-2.2948339,restaurant,Nando's,Sustenance,False,False,False,Other
node,2686452535,4,2020-04-06 20:59:16+00:00,53.47055039999999,-2.2929527000000003,cafe,Costa,Sustenance,False,False,False,Other
node,2772544498,5,2020-04-06 20:59:16+00:00,53.47110429999999,-2.2920543999999996,fast_food,Burger King,Sustenance,False,False,False,Other
node,2772557389,4,2020-04-06 20:59:16+00:00,53.4712471,-2.2921197,fast_food,Harry Ramsden's express,Sustenance,False,False,False,Other
node,4300023380,3,2020-04-06 20:59:16+00:00,53.4706708,-2.2965322999999995,restaurant,Pier 8,Sustenance,False,False,False,Other
node,4300023381,3,2020-04-06 20:59:16+00:00,53.471066799999996,-2.2963337999999998,cafe,Tower Coffee Shop,Sustenance,False,False,False,Other
node,4310498038,2,2020-04-06 20:59:16+00:00,53.4715328,-2.292348,fast_food,Chicken Cottage,Sustenance,False,False,False,Other
node,4310498039,2,2020-04-06 20:59:16+00:00,53.471416000000005,-2.2922404999999997,fast_food,Subway,Sustenance,False,False,False,Other
node,4310498040,2,2020-04-06 20:59:16+00:00,53.47133960000001,-2.2921867999999996,fast_food,Fat Jackets,Sustenance,False,False,False,Other
node,4310498050,2,2020-04-06 20:59:16+00:00,53.470943500000004,-2.2936345,cafe,Cuppa Coffee,Sustenance,True,False,Cuppa,Other
node,1432506262,5,2020-04-06 20:23:09+00:00,53.4656277,-2.2827598,cafe,Café  on the Quays,Sustenance,False,False,False,Other
node,2415198790,5,2020-04-06 20:23:09+00:00,53.4687794,-2.2824197999999996,fast_food,Subway,Sustenance,False,False,False,Other
node,4636417510,3,2020-04-06 20:23:09+00:00,53.46575309999999,-2.2829952999999996,post_office,The Post Office,Public_Service,True,False,Post Office,Other
node,6507887382,5,2020-04-06 20:23:09+00:00,53.4688214,-2.282619,fast_food,Greggs,Sustenance,False,False,False,Other
node,1770018173,6,2020-04-06 12:46:43+00:00,53.409222899999996,-2.1614283,cafe,Stockport Plaza,Sustenance,False,False,False,Other
node,1770019821,3,2020-04-06 12:46:43+00:00,53.4091556,-2.1615963,cinema,Stockport Plaza,Entertainment_Arts_Culture,False,False,False,Other
node,1770020252,3,2020-04-06 12:46:43+00:00,53.40930110000001,-2.1613496,theatre,Stockport Plaza,Entertainment_Arts_Culture,False,False,False,Other
node,5326911048,2,2020-04-04 16:52:52+00:00,53.5638452,-2.3169007,pub,The Staff Of Life appartments,Sustenance,True,False,The Staff Of Life Inn,Other
node,6193162434,2,2020-04-04 15:55:39+00:00,53.4572897,-2.2858242000000004,cafe,Caffè Nero,Sustenance,,False,False,Other
node,5001757170,3,2020-04-04 14:41:49+00:00,53.466998399999994,-2.3514367000000003,toilets,,Facilities,False,False,False,Other
node,5002601658,2,2020-04-04 14:41:49+00:00,53.4649096,-2.3492994,toilets,,Facilities,False,False,False,Other
node,294023948,4,2020-04-03 09:30:05+00:00,53.52783589999999,-2.2474068,fuel,,Transportation,False,False,False,Other
node,7362486738,1,2020-04-03 09:30:05+00:00,53.5278348,-2.2475619,fast_food,Subway,Sustenance,,False,False,Other
node,7362486751,1,2020-04-03 09:30:05+00:00,53.527626299999994,-2.2474682,vending_machine,,Other,,False,False,Other
node,7351480131,1,2020-03-31 16:21:25+00:00,53.4714557,-2.280241,waste_basket,,Waste_Management,,False,False,Other
node,7350391920,1,2020-03-31 10:03:31+00:00,53.442803000000005,-2.2698972,veterinary,Manchester Veterinary Clinic,Healthcare,,False,False,Other
node,4619357077,2,2020-03-30 19:43:15+00:00,53.54331260000001,-2.6529469,fast_food,Burger King,Sustenance,False,False,False,Other
node,5534668020,3,2020-03-29 16:57:15+00:00,53.4423762,-2.2715032,pharmacy,Wilbraham Pharmacy,Healthcare,False,False,False,Other
node,778242941,3,2020-03-27 08:59:31+00:00,53.602985399999994,-2.1643767000000005,cinema,Odeon,Entertainment_Arts_Culture,False,False,False,Other
node,533820860,3,2020-03-27 08:59:27+00:00,53.547728899999996,-2.2001444,bus_station,Middleton Bus Station,Transportation,False,False,False,Other
node,1975093385,2,2020-03-27 08:59:27+00:00,53.615803500000005,-2.1589289000000003,townhall,Rochdale Town Hall,Public_Service,False,False,False,Other
node,520953806,2,2020-03-27 08:49:36+00:00,53.59321310000001,-2.2186103,place_of_worship,"Saint Luke's Church, Heywood",Other,False,False,False,Other
node,5084695934,3,2020-03-27 08:37:33+00:00,53.646336600000005,-2.1323421000000002,library,Wardle Library,Education,False,False,False,Other
node,1415344574,4,2020-03-27 08:37:32+00:00,53.6060566,-2.104515,library,Milnrow Library,Education,False,False,False,Other
node,1711332323,3,2020-03-27 08:33:55+00:00,53.54995110000001,-2.1767375,school,Elm Wood Primary School,Education,False,False,False,Other
node,1811381040,2,2020-03-27 08:33:54+00:00,53.545517700000005,-2.1735227999999998,school,St Gabriel's CE Primary,Education,False,False,False,Other
node,778988365,3,2020-03-27 08:33:49+00:00,53.595023100000006,-2.1490264999999997,school,Holy Family Roman Catholic School,Education,False,False,False,Other
node,1711332326,3,2020-03-27 08:33:33+00:00,53.5479544,-2.1814835,school,Middleton Technology School,Education,False,False,False,Other
node,1322994793,3,2020-03-27 07:30:38+00:00,53.462151399999996,-2.2625835,school,Afifah School,Education,False,False,False,Other
node,3882289811,3,2020-03-27 07:30:36+00:00,53.379828700000004,-2.3525362999999997,school,Bowdon Preparatory School for Girls,Education,False,False,False,Other
node,1313536791,2,2020-03-27 07:30:34+00:00,53.4505782,-2.2792957,school,St. Hilda's C.E. Primary School,Education,False,False,False,Other
node,2698769512,2,2020-03-27 07:30:32+00:00,53.4492799,-2.3077644,school,Victoria Park Infant School,Education,False,False,False,Other
node,7331408565,1,2020-03-26 10:47:17+00:00,53.6094931,-2.3147676,community_centre,Brandlesholme Community Centre,Entertainment_Arts_Culture,,False,False,Other
node,7309315634,1,2020-03-19 15:01:21+00:00,53.476898,-2.2648123,atm,,Financial,,False,False,Other
node,3883558410,2,2020-03-19 10:16:00+00:00,53.38496,-2.3514937000000002,hospital,Altrincham Hospital,Healthcare,False,False,False,Other
node,813195212,3,2020-03-18 16:13:05+00:00,53.5458451,-2.6316086,pub,Moon Under Water,Sustenance,False,False,False,Other
node,2093069323,2,2020-03-18 15:25:26+00:00,53.5465919,-2.6285186,parking,,Transportation,False,False,False,Other
node,7302881750,1,2020-03-17 17:09:24+00:00,53.5435437,-2.6355721,pub,Silver Tally,Sustenance,,False,False,Other
node,3177479005,2,2020-03-17 12:36:11+00:00,53.545331999999995,-2.6281974999999997,parking_entrance,Millgate,Transportation,,False,False,Other
node,382970375,3,2020-03-17 12:35:00+00:00,53.50161239999999,-2.6605351,place_of_worship,,Other,False,False,False,Other
node,7301779770,1,2020-03-17 11:33:49+00:00,53.5439366,-2.6334718999999995,taxi,,Transportation,,False,False,Other
node,4621465597,2,2020-03-17 10:29:50+00:00,53.5437414,-2.6331792000000003,vending_machine,,Other,False,False,False,Other
node,7300605356,1,2020-03-16 23:17:55+00:00,53.473715799999994,-2.2701048,telephone,,Facilities,,False,False,Other
node,7300460293,1,2020-03-16 22:19:22+00:00,53.4713085,-2.2843461,bench,,Facilities,,False,False,Other
node,7300460294,1,2020-03-16 22:19:22+00:00,53.4713649,-2.2843812999999997,bench,,Facilities,,False,False,Other
node,6507887382,4,2020-03-16 22:15:57+00:00,53.4688214,-2.282619,fast_food,Greggs,Sustenance,,False,False,Other
node,7300414964,1,2020-03-16 22:08:59+00:00,53.4661895,-2.2852334,bench,,Facilities,,False,False,Other
node,7300414965,1,2020-03-16 22:08:59+00:00,53.4661671,-2.2851852999999998,bench,,Facilities,,False,False,Other
node,7300414966,1,2020-03-16 22:08:59+00:00,53.466148399999994,-2.2851476,bench,,Facilities,,False,False,Other
node,7300414967,1,2020-03-16 22:08:59+00:00,53.466132200000004,-2.2850869,bench,,Facilities,,False,False,Other
node,7300359669,1,2020-03-16 21:55:33+00:00,53.4675164,-2.2823162,vending_machine,,Other,,False,False,Other
node,7300359670,1,2020-03-16 21:55:33+00:00,53.46788910000001,-2.282377,vending_machine,,Other,,False,False,Other
node,7300359671,1,2020-03-16 21:55:33+00:00,53.4678125,-2.2824009999999997,shelter,,Facilities,,False,False,Other
node,7300359672,1,2020-03-16 21:55:33+00:00,53.4676123,-2.2824462000000003,shelter,,Facilities,,False,False,Other
node,7300359673,1,2020-03-16 21:55:33+00:00,53.4676005,-2.2822992,shelter,,Facilities,,False,False,Other
node,7300359674,1,2020-03-16 21:55:33+00:00,53.4677301,-2.282254,shelter,,Facilities,,False,False,Other
node,778705815,5,2020-03-16 21:37:14+00:00,53.471626799999996,-2.2822459,atm,,Financial,False,False,False,Other
node,7300303302,1,2020-03-16 21:37:14+00:00,53.4717983,-2.2760854,waste_basket,,Waste_Management,,False,False,Other
node,7300303307,1,2020-03-16 21:37:14+00:00,53.47182539999999,-2.2777229,waste_basket,,Waste_Management,,False,False,Other
node,7296806860,3,2020-03-15 23:00:20+00:00,53.479333499999996,-2.2313646,bar,Cultureplex,Sustenance,False,False,False,Other
node,7296806860,2,2020-03-15 22:59:06+00:00,53.4794061,-2.2311889,bar,Cultureplex,Sustenance,,False,False,Other
node,2701230857,5,2020-03-15 19:23:21+00:00,53.4760728,-2.2673755,fuel,Shell,Transportation,False,False,False,Other
node,7297391328,1,2020-03-15 19:23:21+00:00,53.476777600000005,-2.2654705,compressed_air,,Other,,False,False,Other
node,7297391329,1,2020-03-15 19:23:21+00:00,53.476142,-2.2677865,charging_station,,Transportation,,False,False,Other
node,6417498022,2,2020-03-15 14:20:52+00:00,53.4803464,-2.2290514999999997,cafe,Linda's Pantry Cafe,Sustenance,False,False,False,Other
node,380240570,2,2020-03-13 00:21:36+00:00,53.48710260000001,-2.6378958999999997,parking,,Transportation,,False,False,Other
node,7284985541,1,2020-03-11 13:05:30+00:00,53.5191407,-2.2609786,post_box,,Public_Service,,False,False,Other
node,324690893,7,2020-03-10 09:40:29+00:00,53.4786625,-2.2495293999999997,cafe,Federal Cafe Bar,Sustenance,True,False,Tantune Meditteranian Cafe,Other
node,917996141,4,2020-03-09 15:45:01+00:00,53.4932154,-2.0699798,hospital,Tameside General Hospital,Healthcare,False,False,False,Other
node,1961592267,2,2020-03-09 15:45:00+00:00,53.483281000000005,-2.0561675,library,Stalybridge Library,Education,False,False,False,Other
node,2372324667,3,2020-03-09 15:44:56+00:00,53.452188899999996,-2.1122941,place_of_worship,St Lawrence's Church,Other,False,False,False,Other
node,7276779885,1,2020-03-08 14:36:31+00:00,53.4312301,-2.1354173999999997,childcare,Ladybirds,Other,,False,False,Other
node,7276769720,1,2020-03-08 14:34:14+00:00,53.4317865,-2.1360567,telephone,,Facilities,,False,False,Other
node,7272210087,2,2020-03-08 10:47:02+00:00,53.45223910000001,-2.0792333999999997,cafe,Gracie's,Sustenance,False,False,False,Other
node,1868871654,4,2020-03-08 10:25:37+00:00,53.4321127,-2.1362342,post_office,,Public_Service,False,False,False,Other
node,1870246240,2,2020-03-08 10:25:37+00:00,53.426616,-2.1332801,library,Brinnington Library,Education,True,False,False,Other
node,1870246242,3,2020-03-08 10:25:37+00:00,53.4268419,-2.1331528,cafe,1st Stop Cafe,Sustenance,True,False,False,Other
node,7276381490,1,2020-03-08 10:25:37+00:00,53.42884920000001,-2.1361263999999998,parking,,Transportation,,False,False,Other
node,2407159423,6,2020-03-07 21:47:20+00:00,53.4728052,-2.2973466,restaurant,Prezzo,Sustenance,False,False,False,Other
node,2407160060,5,2020-03-07 21:47:20+00:00,53.4728225,-2.297157,restaurant,Wagamama,Sustenance,False,False,False,Other
node,2605915731,6,2020-03-07 21:47:20+00:00,53.4712926,-2.2948339,restaurant,Nando's,Sustenance,False,False,False,Other
node,2772544498,4,2020-03-07 21:47:20+00:00,53.47110429999999,-2.2920543999999996,fast_food,Burger King,Sustenance,False,False,False,Other
node,4317262818,3,2020-03-07 21:47:20+00:00,53.4728022,-2.2967592999999997,fast_food,Pret A Manger,Sustenance,False,False,False,Other
node,4963461565,3,2020-03-07 20:24:47+00:00,53.467303599999994,-2.2826061,charging_station,,Transportation,False,False,False,Other
node,4963461566,3,2020-03-07 20:24:47+00:00,53.46726999999999,-2.2825813,charging_station,,Transportation,False,False,False,Other
